output_area,ethnicity,0,15,30,65
148600,Maori,148,85,124,11
148700,Maori,56,46,80,21
148800,Maori,15,15,17,3
148900,Maori,244,213,221,44
149000,Maori,166,119,166,29
149100,Maori,109,91,109,16
149200,Maori,59,45,70,11
149300,Maori,75,50,75,11
149400,Maori,134,123,147,13
149500,Maori,162,134,157,29
149700,Maori,55,43,49,3
149800,Maori,104,91,104,8
149900,Maori,110,60,145,27
150000,Maori,185,117,135,21
150100,Maori,35,38,132,5
150200,Maori,182,141,177,34
150300,Maori,145,127,172,16
150400,Maori,90,65,82,11
150500,Maori,107,83,91,5
150600,Maori,51,45,59,8
150700,Maori,106,90,109,8
150800,Maori,179,133,172,23
150900,Maori,92,82,113,18
151000,Maori,137,115,121,24
151100,Maori,56,24,58,16
151200,Maori,190,143,166,32
151300,Maori,58,46,78,12
151400,Maori,164,166,247,39
151500,Maori,110,85,128,19
151600,Maori,175,131,162,39
151700,Maori,43,19,38,5
151800,Maori,198,156,185,26
151900,Maori,118,107,182,37
152000,Maori,51,48,68,6
152100,Maori,154,102,146,21
152200,Maori,43,31,54,6
152400,Maori,59,48,84,17
152500,Maori,28,28,39,0
152600,Maori,102,62,105,22
152800,Maori,141,119,173,27
152900,Maori,26,31,45,6
153000,Maori,112,88,112,13
153100,Maori,31,31,42,6
153200,Maori,81,78,81,16
153300,Maori,154,141,131,21
153400,Maori,63,60,74,14
153500,Maori,272,208,221,28
153600,Maori,96,78,114,13
153700,Maori,34,32,32,6
153800,Maori,43,38,58,12
153900,Maori,23,14,29,6
154000,Maori,158,137,164,24
154100,Maori,119,92,124,22
154200,Maori,245,187,243,35
154300,Maori,43,43,40,3
154400,Maori,178,122,171,31
154500,Maori,23,15,26,3
154700,Maori,9,20,20,9
154800,Maori,176,136,203,27
154900,Maori,103,112,210,46
155000,Maori,90,55,112,19
155100,Maori,277,197,251,23
155200,Maori,34,42,59,11
155300,Maori,9,17,23,3
155400,Maori,17,29,44,9
155500,Maori,24,42,66,8
155600,Maori,129,129,190,35
155700,Maori,214,148,185,31
155800,Maori,304,221,269,48
155900,Maori,169,122,195,21
156100,Maori,28,28,34,0
156200,Maori,90,98,137,36
156300,Maori,31,26,37,6
156400,Maori,91,44,77,8
156500,Maori,79,82,134,22
156600,Maori,32,23,34,3
156700,Maori,87,79,108,21
156800,Maori,178,119,150,26
156900,Maori,66,60,71,9
157000,Maori,58,55,82,11
157100,Maori,73,48,78,8
157200,Maori,128,70,99,13
157300,Maori,17,17,15,3
157400,Maori,68,49,79,11
157500,Maori,116,108,119,11
157600,Maori,20,286,394,13
157700,Maori,280,215,255,33
157800,Maori,43,40,62,6
157900,Maori,187,133,187,26
158000,Maori,45,31,48,8
158100,Maori,66,77,54,3
158200,Maori,29,32,32,3
158300,Maori,103,84,119,11
158400,Maori,385,238,294,61
158500,Maori,144,120,168,13
158600,Maori,8,11,14,0
158700,Maori,319,227,302,32
158800,Maori,437,305,365,42
158900,Maori,25,17,22,6
159000,Maori,106,95,116,13
159100,Maori,179,137,202,23
159200,Maori,434,340,422,42
159300,Maori,101,77,133,16
159400,Maori,62,44,67,10
159500,Maori,306,207,239,22
159600,Maori,96,85,127,13
159700,Maori,189,132,168,13
159800,Maori,50,17,50,8
159900,Maori,377,275,333,29
160000,Maori,361,263,327,44
160100,Maori,172,151,227,29
160200,Maori,511,306,406,34
160300,Maori,148,115,189,23
160400,Maori,108,95,122,22
160500,Maori,335,240,265,28
160600,Maori,388,300,354,61
160700,Maori,288,236,331,33
160800,Maori,221,189,271,37
160900,Maori,387,263,348,46
161000,Maori,127,109,138,8
161100,Maori,192,148,169,21
161200,Maori,287,207,285,39
161300,Maori,387,309,329,17
161400,Maori,108,92,152,14
161500,Maori,123,95,155,25
161600,Maori,184,150,228,21
161800,Maori,91,67,110,16
161900,Maori,157,119,204,30
162000,Maori,226,175,211,36
162100,Maori,160,141,195,14
162200,Maori,43,30,57,8
162300,Maori,77,51,72,10
162400,Maori,63,52,85,8
162500,Maori,59,34,65,8
162600,Maori,134,110,136,12
162700,Maori,90,50,129,24
162800,Maori,87,84,142,37
162900,Maori,31,28,39,3
163000,Maori,392,302,372,40
163100,Maori,154,120,162,26
163200,Maori,211,178,286,46
163300,Maori,230,162,211,19
163400,Maori,55,25,50,6
163500,Maori,664,489,588,74
163600,Maori,328,254,303,34
163700,Maori,337,277,358,40
163900,Maori,256,161,233,23
164000,Maori,178,155,224,28
164200,Maori,322,237,274,29
164300,Maori,89,48,91,13
164400,Maori,139,72,152,26
164500,Maori,185,125,198,29
164600,Maori,80,83,131,21
164700,Maori,71,49,63,14
164800,Maori,139,67,134,10
164900,Maori,36,8,36,8
165000,Maori,66,47,69,8
165100,Maori,81,89,78,14
165200,Maori,38,35,46,5
165300,Maori,406,303,360,57
165400,Maori,56,45,53,11
165500,Maori,471,341,445,76
165600,Maori,54,46,62,3
165700,Maori,90,66,85,27
165800,Maori,134,76,124,13
165900,Maori,93,68,82,22
166100,Maori,54,43,72,5
166200,Maori,61,42,63,11
166300,Maori,65,30,79,14
166400,Maori,54,25,65,6
166500,Maori,114,83,210,65
166700,Maori,140,106,158,47
166900,Maori,47,45,67,20
167000,Maori,53,25,69,11
167100,Maori,199,142,207,44
167200,Maori,72,43,105,54
167300,Maori,6,6,9,3
167400,Maori,37,28,60,9
167500,Maori,43,19,41,11
167600,Maori,87,53,141,40
167700,Maori,49,49,78,30
167800,Maori,246,160,264,58
168000,Maori,41,30,62,14
168100,Maori,61,20,59,22
168200,Maori,14,14,20,11
168300,Maori,51,27,69,11
168400,Maori,28,14,28,11
168500,Maori,171,101,231,71
168600,Maori,44,34,89,34
168700,Maori,61,45,61,11
168800,Maori,76,41,76,14
168900,Maori,68,47,71,22
169000,Maori,131,78,120,18
169100,Maori,100,66,139,26
169200,Maori,367,242,430,102
169300,Maori,94,59,116,16
169400,Maori,141,63,117,21
169500,Maori,73,52,94,18
169600,Maori,166,92,177,34
169700,Maori,111,70,119,14
169800,Maori,83,27,65,11
169900,Maori,73,49,65,8
170000,Maori,291,186,256,40
170100,Maori,101,61,122,21
170200,Maori,73,38,94,13
170300,Maori,204,143,197,36
170400,Maori,75,49,111,26
170500,Maori,142,62,134,19
170600,Maori,79,38,98,11
170700,Maori,144,89,163,24
170900,Maori,95,77,140,29
171100,Maori,131,77,123,19
171200,Maori,183,126,201,49
171300,Maori,43,22,51,11
171400,Maori,655,440,701,110
171500,Maori,569,331,539,75
171600,Maori,222,164,318,57
171700,Maori,91,58,77,8
171900,Maori,145,132,230,34
172000,Maori,350,255,363,73
172100,Maori,465,291,474,60
172200,Maori,310,180,285,47
172300,Maori,83,61,80,14
172400,Maori,81,56,97,8
172500,Maori,36,10,31,5
172600,Maori,56,39,68,10
172700,Maori,22,6,19,3
172800,Maori,156,123,210,22
172900,Maori,28,33,33,6
173000,Maori,58,44,55,3
173100,Maori,76,34,76,3
173200,Maori,119,79,119,20
173300,Maori,158,78,192,22
173400,Maori,37,37,68,11
173500,Maori,63,44,66,14
173600,Maori,61,47,53,8
173700,Maori,57,57,57,8
173800,Maori,63,46,74,11
173900,Maori,200,159,203,44
174000,Maori,224,160,224,37
174100,Maori,167,97,167,37
174200,Maori,70,62,78,19
174300,Maori,47,41,39,8
174400,Maori,48,31,62,3
174500,Maori,62,54,65,11
174600,Maori,160,133,174,16
174700,Maori,50,36,44,8
174800,Maori,33,31,45,6
174900,Maori,146,110,157,28
175000,Maori,247,162,227,52
175100,Maori,38,24,57,14
175300,Maori,90,53,93,14
175400,Maori,25,19,25,8
175500,Maori,100,50,89,8
175600,Maori,35,32,43,5
175700,Maori,186,116,145,18
175800,Maori,121,76,118,14
175900,Maori,159,140,156,11
176000,Maori,113,73,118,13
176100,Maori,135,113,130,14
176200,Maori,125,103,155,28
176400,Maori,237,188,244,41
176500,Maori,122,95,127,11
176600,Maori,95,62,100,11
176700,Maori,66,33,66,5
176800,Maori,485,352,403,44
176900,Maori,67,56,70,8
177000,Maori,134,89,150,18
177100,Maori,320,230,294,39
177200,Maori,452,350,442,72
177300,Maori,264,199,238,28
177400,Maori,164,129,174,21
177500,Maori,72,50,74,11
177600,Maori,110,67,110,16
177700,Maori,128,101,171,14
177800,Maori,259,214,238,34
177900,Maori,363,272,406,76
178000,Maori,289,240,334,39
178100,Maori,286,229,314,41
178200,Maori,558,409,513,61
178300,Maori,101,180,253,25
178400,Maori,334,268,362,59
178500,Maori,308,212,287,29
178600,Maori,177,124,167,43
178700,Maori,193,213,229,58
178800,Maori,360,305,382,37
178900,Maori,27,43,51,5
179100,Maori,331,284,375,44
179200,Maori,22,135,24,3
179300,Maori,148,159,253,16
179400,Maori,36,81,109,6
179500,Maori,164,215,238,21
179600,Maori,203,195,214,24
179700,Maori,111,195,223,27
179800,Maori,149,141,183,27
179900,Maori,123,426,128,11
180000,Maori,156,171,148,10
180100,Maori,197,192,213,29
180200,Maori,199,186,218,40
180300,Maori,236,170,213,36
180400,Maori,234,144,180,21
180500,Maori,379,295,342,39
180600,Maori,128,163,125,8
180700,Maori,130,176,143,11
180800,Maori,122,127,122,21
180900,Maori,194,151,156,23
181000,Maori,152,121,147,16
181100,Maori,135,119,149,19
181200,Maori,86,69,97,11
181400,Maori,54,42,51,3
181500,Maori,77,38,66,11
181600,Maori,113,36,64,6
181700,Maori,34,29,43,3
181800,Maori,62,25,73,8
181900,Maori,60,33,55,11
182000,Maori,19,11,16,5
182100,Maori,60,34,63,9
182200,Maori,49,30,41,5
182300,Maori,17,11,19,6
182500,Maori,61,39,69,3
182600,Maori,34,26,43,3
182700,Maori,54,51,82,17
182800,Maori,91,64,102,17
182900,Maori,39,19,33,0
183000,Maori,20,9,29,6
183100,Maori,14,31,20,3
183200,Maori,9,17,34,9
183300,Maori,67,43,64,13
183400,Maori,80,72,113,13
183500,Maori,61,39,77,11
183600,Maori,126,102,149,26
183700,Maori,74,55,79,11
183800,Maori,125,87,127,24
183900,Maori,71,34,71,8
184000,Maori,83,56,80,19
184200,Maori,192,141,195,40
184300,Maori,68,57,87,30
184400,Maori,174,104,179,36
184500,Maori,17,11,31,0
184600,Maori,70,34,64,11
184800,Maori,190,154,250,57
184900,Maori,66,19,36,3
185000,Maori,55,30,63,11
185200,Maori,98,61,153,66
185300,Maori,94,62,94,24
185400,Maori,92,40,66,11
185500,Maori,304,271,396,97
185600,Maori,124,82,119,13
185700,Maori,51,219,344,11
185800,Maori,142,86,147,35
185900,Maori,144,85,133,32
186000,Maori,421,265,470,100
186100,Maori,102,55,89,10
186200,Maori,153,92,156,25
186300,Maori,81,66,95,14
186400,Maori,252,151,244,48
186500,Maori,254,175,278,48
186600,Maori,272,214,297,65
186700,Maori,106,92,151,31
186800,Maori,385,260,346,55
187000,Maori,85,53,143,34
187100,Maori,96,90,164,47
187200,Maori,124,95,147,26
187300,Maori,339,248,408,86
187400,Maori,297,231,419,81
187500,Maori,96,64,120,16
187700,Maori,251,186,278,50
187800,Maori,111,92,122,11
187900,Maori,162,98,226,72
188000,Maori,54,25,68,14
188200,Maori,130,112,145,15
188300,Maori,48,28,65,11
188400,Maori,82,41,101,19
188500,Maori,163,85,189,37
188700,Maori,234,172,245,33
188800,Maori,222,177,305,48
188900,Maori,232,174,288,46
189000,Maori,111,75,138,30
189100,Maori,218,145,234,45
189200,Maori,130,66,152,33
189300,Maori,183,113,183,24
189400,Maori,23,11,29,6
189600,Maori,88,72,144,35
189700,Maori,544,312,656,180
201600,Maori,101,85,101,16
201800,Maori,150,92,160,15
190200,Maori,84,72,125,36
190300,Maori,45,42,73,20
190400,Maori,30,14,36,17
190500,Maori,103,63,154,23
190600,Maori,178,120,184,50
190900,Maori,123,58,140,19
191000,Maori,79,26,88,28
191100,Maori,25,14,25,6
191200,Maori,181,130,268,49
191300,Maori,80,50,94,14
191400,Maori,82,46,88,11
191600,Maori,87,74,128,27
191700,Maori,96,93,132,19
191800,Maori,63,58,105,14
191900,Maori,309,251,333,65
192000,Maori,250,158,292,58
192100,Maori,343,239,377,82
192300,Maori,146,153,246,90
192400,Maori,39,28,80,16
192500,Maori,214,130,233,42
192600,Maori,48,31,68,20
192800,Maori,88,119,193,25
192900,Maori,86,64,92,17
193000,Maori,178,106,178,56
193100,Maori,247,169,239,26
193200,Maori,157,110,163,30
193300,Maori,128,76,149,33
193400,Maori,207,130,178,21
193500,Maori,85,59,93,17
193600,Maori,216,116,182,37
193700,Maori,106,89,143,11
193800,Maori,68,68,155,37
193900,Maori,13,13,34,8
194000,Maori,156,143,193,26
194100,Maori,136,89,157,26
194200,Maori,37,14,31,3
194300,Maori,90,71,118,16
194400,Maori,155,113,193,56
194500,Maori,5,5,13,3
194600,Maori,349,279,339,44
194700,Maori,47,30,55,8
194800,Maori,207,161,322,65
194900,Maori,158,117,185,44
195000,Maori,123,102,199,43
195100,Maori,132,71,110,8
195200,Maori,209,138,207,50
195300,Maori,339,217,299,30
195400,Maori,147,122,153,28
195500,Maori,209,175,245,31
195600,Maori,45,28,47,6
195700,Maori,78,63,73,5
195800,Maori,214,159,260,57
195900,Maori,191,143,234,64
196000,Maori,273,184,305,42
196100,Maori,37,40,60,14
196200,Maori,131,106,169,47
196300,Maori,111,53,101,16
196400,Maori,111,70,106,14
196500,Maori,82,66,124,29
196600,Maori,226,151,213,28
196700,Maori,216,129,214,29
196800,Maori,171,79,152,19
196900,Maori,210,102,167,24
197000,Maori,253,165,250,23
197100,Maori,125,89,136,33
197200,Maori,198,137,190,10
197300,Maori,202,114,186,13
197400,Maori,148,89,143,16
197500,Maori,187,72,171,27
197600,Maori,168,87,116,16
197700,Maori,74,63,96,19
197900,Maori,139,95,152,23
198000,Maori,37,24,78,13
198100,Maori,213,176,290,69
198200,Maori,167,111,156,20
198400,Maori,135,97,191,56
198500,Maori,175,122,180,34
198600,Maori,346,228,354,52
198700,Maori,238,187,367,83
198800,Maori,176,121,194,30
198900,Maori,235,173,280,46
199000,Maori,418,300,409,53
199100,Maori,441,304,425,63
199200,Maori,205,151,226,39
199400,Maori,385,290,456,95
199500,Maori,298,228,317,42
199600,Maori,188,137,203,38
199700,Maori,454,324,471,66
199800,Maori,148,146,235,52
199900,Maori,133,115,168,28
200000,Maori,152,93,160,23
200200,Maori,241,164,221,30
200300,Maori,110,115,241,58
200400,Maori,72,59,100,21
200500,Maori,257,210,335,86
200600,Maori,113,76,142,32
200700,Maori,87,69,143,26
200800,Maori,114,81,168,43
200900,Maori,456,264,459,62
201000,Maori,134,97,180,19
201200,Maori,152,146,270,75
201300,Maori,68,84,141,27
201400,Maori,359,237,382,87
201500,Maori,165,88,199,27
201700,Maori,156,125,212,29
201900,Maori,49,38,85,19
202000,Maori,185,103,204,62
202100,Maori,117,87,167,25
202200,Maori,188,136,213,59
202300,Maori,185,133,281,68
202400,Maori,314,276,446,85
202500,Maori,201,123,262,41
202600,Maori,551,328,556,70
202700,Maori,312,291,488,118
202800,Maori,439,319,475,100
202900,Maori,240,183,309,85
203000,Maori,69,37,93,19
203100,Maori,289,198,305,57
203200,Maori,115,96,184,52
203400,Maori,218,134,281,56
203500,Maori,486,308,526,117
203600,Maori,432,308,517,119
203700,Maori,434,297,555,132
203900,Maori,714,488,729,169
204100,Maori,142,86,208,61
204200,Maori,228,156,456,164
204300,Maori,113,69,131,39
204400,Maori,727,496,864,159
204500,Maori,144,107,184,62
204700,Maori,298,175,442,146
204800,Maori,252,172,328,81
204900,Maori,268,184,369,103
205000,Maori,153,111,265,104
205100,Maori,132,125,213,31
205200,Maori,281,171,416,105
205300,Maori,134,101,232,83
205400,Maori,192,103,238,49
205500,Maori,48,48,135,56
205600,Maori,81,71,154,33
205700,Maori,108,98,152,39
205800,Maori,207,124,252,76
205900,Maori,194,151,221,32
206000,Maori,454,366,536,102
206100,Maori,318,254,372,54
206200,Maori,114,92,144,27
206300,Maori,312,212,308,38
206400,Maori,242,150,318,49
206500,Maori,286,195,304,49
206600,Maori,111,80,138,21
206700,Maori,193,131,201,35
206900,Maori,247,183,298,76
207000,Maori,559,431,648,118
207100,Maori,585,421,590,105
207200,Maori,488,346,534,115
207300,Maori,128,44,151,23
207400,Maori,191,136,232,53
207600,Maori,106,65,127,41
207700,Maori,86,65,178,68
207800,Maori,815,534,931,226
207900,Maori,142,100,272,98
208000,Maori,147,91,158,24
208100,Maori,47,31,50,3
208200,Maori,55,41,66,5
208300,Maori,97,56,153,22
208400,Maori,132,102,212,36
208500,Maori,134,227,390,37
208600,Maori,47,36,44,14
208700,Maori,99,43,110,24
208800,Maori,431,340,401,48
209000,Maori,507,377,465,61
209100,Maori,440,318,417,84
209200,Maori,511,328,458,103
209400,Maori,130,94,138,42
209500,Maori,334,251,365,81
209600,Maori,109,75,157,45
209700,Maori,172,174,222,32
209800,Maori,168,120,163,40
209900,Maori,282,206,296,55
210000,Maori,235,170,267,44
210200,Maori,115,79,142,27
210300,Maori,131,112,139,25
210400,Maori,115,87,163,39
210500,Maori,14,19,38,8
210600,Maori,175,131,214,37
210700,Maori,143,127,230,32
210800,Maori,126,95,147,23
210900,Maori,348,256,343,50
211000,Maori,261,147,230,31
211100,Maori,104,72,96,21
211200,Maori,35,14,49,12
211300,Maori,103,65,127,22
211400,Maori,164,99,138,31
211500,Maori,37,43,51,17
211700,Maori,43,20,52,17
211800,Maori,92,59,78,11
211900,Maori,63,32,57,6
212000,Maori,28,11,25,3
212100,Maori,40,26,34,9
212200,Maori,63,49,107,33
212300,Maori,100,62,141,27
212400,Maori,11,17,14,3
212500,Maori,30,17,36,6
212600,Maori,63,52,63,11
212800,Maori,0,8,22,3
212900,Maori,39,28,81,14
213000,Maori,47,41,66,3
213100,Maori,35,26,46,14
213200,Maori,74,48,105,34
213300,Maori,80,85,123,19
213400,Maori,99,58,121,17
213500,Maori,152,78,149,37
213600,Maori,171,123,144,25
213700,Maori,153,108,86,22
213800,Maori,149,104,146,34
213900,Maori,73,54,90,24
214000,Maori,47,30,52,11
214100,Maori,99,62,86,13
214200,Maori,119,86,114,21
214400,Maori,98,95,130,35
214500,Maori,120,91,155,24
