oareas,f A,f B,f C,f D,f E,f F,f G,f H,f I,f J,f K,f L,f M,f N,f O,f P,f Q,f R,f S,m A,m B,m C,m D,m E,m F,m G,m H,m I,m J,m K,m L,m M,m N,m O,m P,m Q,m R,m S
226800,81,0,74,0,0,1,0,0,3,4,0,0,2,2,0,0,0,4,0,185,0,219,0,3,2,0,0,12,4,0,0,1,2,0,0,0,4,0
226900,0,0,24,0,5,2,11,0,6,0,18,2,0,0,11,70,0,4,14,0,0,73,0,36,5,9,0,22,0,10,2,0,0,17,27,0,4,15
227000,3,0,56,0,15,6,43,70,1,14,0,2,29,10,1,60,29,0,2,8,3,167,0,96,14,33,34,6,14,0,2,26,10,2,23,6,0,2
227100,106,0,0,0,4,0,0,14,0,0,0,8,4,4,1,30,0,0,8,243,0,0,0,30,0,0,6,0,0,0,8,3,4,2,11,0,0,8
227200,81,0,5,2,4,15,2,16,0,6,0,8,4,20,0,50,0,0,12,185,0,15,5,30,33,1,8,0,6,0,8,3,21,0,19,0,0,12
227300,32,0,23,1,9,1,16,32,16,0,0,0,2,8,432,9,0,0,4,73,0,68,2,60,2,12,16,53,0,0,0,1,8,632,3,0,0,4
227400,40,1,3,0,4,1,4,11,8,0,0,6,0,6,0,21,0,2,2,92,7,9,0,30,2,3,5,26,0,0,6,0,6,0,8,0,2,2
227500,51,0,0,1,16,17,7,0,13,0,0,0,6,0,0,25,6,6,10,116,0,0,2,102,38,5,0,42,0,0,0,5,0,0,9,1,6,10
227600,55,0,3,0,4,0,2,32,1,0,0,0,0,2,0,12,17,0,0,126,0,9,0,30,0,1,16,6,0,0,0,0,2,0,4,3,0,0
227700,1,0,0,0,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,21,0,0,0,0,0,0,0,1,2,0,0,0,0,0
227800,38,0,6,0,4,30,0,0,2,0,0,2,2,2,0,30,0,0,2,87,0,18,0,30,67,0,0,9,0,0,2,1,2,0,11,0,0,2
227900,1,0,5,1,6,0,9,11,2,0,0,10,0,20,0,50,58,0,0,2,0,15,2,42,0,7,5,9,0,0,10,0,21,0,19,12,0,0
228000,27,0,1,0,7,2,19,8,0,0,0,0,4,60,0,12,17,2,2,63,0,3,0,48,5,15,4,0,0,0,0,3,65,0,4,3,2,2
228100,3,0,2,1,23,1,14,46,0,0,0,2,2,4,0,180,40,0,14,8,0,6,2,145,2,11,23,0,0,0,2,1,4,0,71,8,0,15
228200,2,0,2,0,4,1,0,2,1,0,0,2,2,4,0,90,34,2,2,5,0,6,0,30,2,0,1,6,0,0,2,1,4,0,35,7,2,2
228300,0,0,0,0,6,1,4,8,0,17,0,0,2,0,0,120,278,0,6,0,0,0,0,42,2,3,4,3,17,0,0,1,0,0,47,57,0,6
228400,51,0,479,9,29,100,482,225,36,57,124,24,222,50,131,65,209,65,81,116,0,1413,20,181,221,372,111,117,55,71,24,197,54,191,25,43,60,86
228500,6,0,17,0,7,0,0,14,9,0,0,0,13,0,0,35,46,0,10,14,0,52,0,48,0,0,6,32,0,0,0,11,0,0,13,9,0,10
228600,102,0,39,0,11,9,19,11,3,0,0,31,40,16,22,30,0,15,2,233,0,115,0,72,20,15,5,12,0,0,32,36,18,33,11,0,14,2
228700,47,0,21,0,7,3,14,16,14,0,0,2,4,0,0,45,0,0,12,107,0,62,0,48,8,11,8,48,0,0,2,3,0,0,17,0,0,12
228800,38,0,145,4,21,2,4,28,16,0,0,2,2,10,0,95,10,29,20,87,3,429,8,132,5,3,13,53,0,0,2,1,10,0,37,2,27,21
229000,0,0,1,0,2,0,0,2,4,0,2,6,11,0,0,12,232,0,2,0,0,3,0,14,0,0,1,16,0,1,6,9,0,0,4,48,0,2
229100,0,0,2,0,4,0,2,5,1,0,0,0,4,4,0,45,10,0,2,0,0,6,0,30,0,1,2,6,0,0,0,3,4,0,17,2,0,2
229200,25,0,550,40,270,854,617,65,364,6,18,55,118,196,216,441,313,69,293,58,0,1623,85,1692,1879,476,32,1178,6,10,57,105,210,316,175,64,64,309
229300,3,0,1,0,4,1,23,11,24,0,0,0,0,0,0,150,52,0,12,8,0,3,0,25,2,18,5,80,0,0,0,0,0,0,59,10,0,12
229400,21,1,30,1,12,13,31,8,0,0,0,6,14,16,0,40,3,0,2,48,10,89,2,78,28,24,4,3,0,0,6,13,18,0,15,0,0,2
229500,0,0,4,0,14,0,2,14,4,0,0,0,6,0,0,70,0,0,20,0,0,12,0,90,0,1,6,16,0,0,0,5,0,0,27,0,0,21
229600,0,0,17,0,29,15,166,150,23,0,2,62,22,4,1,110,75,21,17,0,0,52,0,181,33,128,74,74,0,1,64,19,4,2,43,15,20,18
229800,0,0,7,4,23,17,16,14,19,8,0,6,18,2,0,95,3951,36,122,0,0,21,8,145,38,12,6,64,8,0,6,16,2,0,37,816,33,129
229900,0,0,63,0,0,0,4,2,1,2,0,0,8,2,6,120,127,0,27,0,0,188,0,3,0,3,1,6,2,0,0,7,2,9,47,26,0,28
230000,0,0,3,0,1,0,0,2,2,0,0,0,2,0,0,3,87,2,13,0,0,9,0,7,0,0,1,9,0,0,0,1,0,0,1,18,2,14
230100,0,0,3,0,6,0,31,75,0,0,0,0,6,4,1,60,92,0,23,0,0,9,0,42,0,24,37,3,0,0,0,5,4,2,23,19,0,25
230200,1,0,3,0,19,2,14,37,3,2,2,0,13,8,3,531,220,21,30,2,0,9,0,120,5,11,18,12,2,1,0,11,8,4,211,45,20,32
230300,0,0,0,0,12,1,2,23,0,0,2,0,2,2,0,20,69,0,8,0,0,0,0,78,2,1,11,0,0,1,0,1,2,0,7,14,0,8
230400,1,0,12,0,8,1,87,42,3,0,0,20,2,0,0,35,0,6,4,2,0,36,0,54,2,67,20,12,0,0,21,1,0,0,13,0,6,4
230500,0,0,6,0,18,0,197,37,0,0,2,2,18,169,3,110,441,0,40,0,0,18,0,114,0,152,18,3,0,1,2,16,181,4,43,91,0,43
230600,38,0,117,20,94,135,2294,1735,36,199,694,385,891,812,1480,601,2498,167,497,87,0,345,42,592,298,1772,859,117,192,399,399,791,870,2165,239,516,155,526
230700,0,0,0,0,5,1,23,19,0,2,0,2,2,2,0,40,81,0,30,0,0,0,0,36,2,18,9,3,2,0,2,1,2,0,15,16,0,32
230800,0,0,5,0,9,1,51,23,0,0,16,0,8,0,0,50,162,0,12,0,0,15,0,60,2,39,11,0,0,9,0,7,0,0,19,33,0,12
230900,0,0,15,22,1,0,0,2,0,4,0,10,2,0,3,0,34,72,64,0,0,47,47,10,0,0,1,0,4,0,10,1,0,4,0,7,67,68
231000,0,0,1,0,4,2,51,253,1,0,8,2,8,81,31,15,139,0,17,0,0,3,0,30,5,39,125,6,0,4,2,7,87,45,5,28,0,18
231100,59,0,2,0,4,1,14,28,0,0,0,4,18,14,0,85,3,6,12,136,0,6,0,25,2,11,13,0,0,0,4,16,15,0,33,0,6,12
231200,0,0,10,0,11,0,87,28,0,0,0,0,2,2,0,110,406,94,20,0,0,31,0,72,0,67,13,3,0,0,0,1,2,0,43,84,87,21
231300,1,0,6,0,14,0,23,8,0,0,0,4,18,16,0,210,34,6,0,2,0,18,0,90,0,18,4,3,0,0,4,16,18,0,83,7,6,0
231400,0,0,0,11,5,0,15,93,0,0,2,0,8,2,0,150,10,0,10,0,0,0,23,36,0,12,46,0,0,1,0,7,2,0,59,2,0,10
231500,1,0,3,0,9,2,0,16,0,0,0,4,0,8,0,110,81,10,14,2,0,9,0,60,5,0,8,0,0,0,4,0,8,0,43,16,10,15
231600,0,0,0,0,2,0,23,178,0,0,0,20,18,2,6,220,40,6,23,0,0,0,0,14,0,18,88,3,0,0,21,16,2,9,87,8,6,25
231700,6,0,7,0,15,0,4,42,1,0,2,4,8,12,0,75,20,0,4,14,0,21,0,96,0,3,20,6,0,1,4,7,13,0,29,4,0,4
231800,0,0,4,0,71,6,11,2,3,0,2,2,13,12,22,110,3,0,20,0,0,12,0,447,14,9,1,12,0,1,2,11,13,33,43,0,0,21
232000,1,0,4,0,10,0,16,32,0,0,0,17,13,0,0,120,116,36,17,2,0,12,0,66,0,12,16,0,0,0,17,11,0,0,47,24,33,18
232100,1,0,0,0,10,0,2,0,0,0,0,0,0,0,1879,30,13,0,0,2,0,0,0,66,0,1,0,0,0,0,0,0,0,2748,11,2,0,0
232200,38,0,30,0,9,1,2,19,0,2,0,2,4,4,0,65,10,13,13,87,0,89,0,60,2,1,9,3,2,0,2,3,4,0,25,2,12,14
232300,0,0,1,0,8,0,2,19,0,0,0,6,2,10,0,0,13,0,0,0,0,3,0,54,0,1,9,0,0,0,6,1,10,0,0,2,0,0
232400,8,0,4,0,1,0,4,23,0,0,0,0,2,0,0,20,3,0,2,20,0,12,0,7,0,3,11,0,0,0,0,1,0,0,7,0,0,2
232500,19,1,56,0,4,0,4,0,0,0,0,0,8,0,0,3,10,0,2,43,7,167,0,25,0,3,0,0,0,0,0,7,0,0,1,2,0,2
232600,6,0,1,8,4,0,4,2,0,0,0,0,2,0,0,0,0,0,2,14,0,3,17,30,0,3,1,0,0,0,0,1,0,0,0,0,0,2
232700,3,0,10,0,6,2,55,60,4,0,2,0,26,4,0,120,69,2,17,8,0,31,0,42,5,42,30,16,0,1,0,23,4,0,47,14,2,18
232800,76,0,124,0,1,1,19,5,5,0,0,6,0,0,1,12,3,0,2,175,0,366,0,10,2,15,2,19,0,0,6,0,0,2,4,0,0,2
232900,128,0,30,26,11,1,0,0,9,0,0,8,0,4,0,21,0,8,4,292,0,89,57,72,2,0,0,32,0,0,8,0,4,0,8,0,8,4
233000,106,0,99,4,4,3,0,8,9,0,0,6,4,0,0,21,0,4,2,243,0,293,8,30,8,0,4,32,0,0,6,3,0,0,8,0,4,2
233100,6,0,4,0,2,0,23,28,0,0,0,8,6,0,11,21,10,0,8,14,0,12,0,14,0,18,13,0,0,0,8,5,0,17,8,2,0,8
233200,47,0,8,0,3,2,2,11,4,0,0,0,8,8,8,140,6,2,12,107,0,26,0,24,5,1,5,16,0,0,0,7,8,12,55,1,2,12
233300,34,0,78,8,12,35,284,140,13,6,16,10,74,0,68,120,395,21,81,77,0,230,17,78,77,220,69,42,6,9,10,65,0,99,47,81,20,86
233400,51,0,0,0,0,0,0,0,0,0,0,6,0,0,0,18,0,0,0,116,0,0,0,3,0,0,0,3,0,0,6,0,0,0,7,0,0,0
233500,72,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,0,0,165,3,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0
233600,36,0,53,0,5,13,126,56,6,4,2,6,44,2,6,150,139,0,23,82,0,157,0,36,28,97,27,21,4,1,6,39,2,9,59,28,0,25
233700,106,0,0,0,0,6,23,23,1,0,0,6,0,0,1,35,6,6,17,243,0,0,0,3,14,18,11,6,0,0,6,0,0,2,13,1,6,18
233800,64,0,0,0,0,0,0,8,2,0,0,2,6,0,0,30,0,4,0,146,0,0,0,3,0,0,4,9,0,0,2,5,0,0,11,0,4,0
234000,119,0,2,0,0,0,2,0,0,0,0,2,2,2,0,6,0,8,0,272,0,6,0,3,0,1,0,0,0,0,2,1,2,0,2,0,8,0
234100,3,0,2,0,12,0,9,56,0,0,0,0,6,2,0,25,34,0,2,8,0,6,0,78,0,7,27,3,0,0,0,5,2,0,9,7,0,2
234200,23,0,5,0,4,3,19,14,1,0,0,0,6,0,0,55,75,0,4,53,0,15,0,30,8,15,6,6,0,0,0,5,0,0,21,15,0,4
234300,136,0,12,0,3,6,94,2,2,4,0,0,8,2,6,50,20,29,27,311,0,36,0,21,14,73,1,9,4,0,0,7,2,9,19,4,27,28
234400,36,0,4,0,21,30,14,23,3,0,0,8,18,30,0,30,10,10,4,82,0,12,0,132,67,11,11,12,0,0,8,16,32,0,11,2,10,4
234500,14,0,7,1,3,0,7,0,0,0,0,2,2,8,0,0,0,0,0,34,0,21,2,21,0,5,0,0,0,0,2,1,8,0,0,0,0,0
234600,55,0,15,0,5,0,2,0,1,0,0,2,13,0,0,40,0,0,17,126,0,47,0,36,0,1,0,6,0,0,2,11,0,0,15,0,0,18
234700,0,0,78,0,3,5,4,8,0,0,0,0,0,0,0,70,58,2,4,0,0,230,0,21,11,3,4,0,0,0,0,0,0,0,27,12,2,4
234800,136,0,19,17,29,2,27,60,6,0,0,20,8,6,0,40,34,0,4,311,0,57,38,181,5,21,30,22,0,0,21,7,6,0,15,7,0,4
234900,2,0,0,1,4,0,2,2,0,0,0,0,0,4,0,40,52,0,6,5,0,0,2,30,0,1,1,0,0,0,0,0,4,0,15,10,0,6
235000,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,100,58,2,12,0,0,31,0,30,0,0,0,3,0,0,0,0,0,0,39,12,2,12
235100,0,0,0,0,2,0,4,0,0,0,0,2,2,6,0,65,0,0,0,0,0,0,0,18,0,3,0,0,0,0,2,1,6,0,25,0,0,0
235200,2,0,31,94,15,15,648,290,11,57,53,13,133,2,239,70,441,25,109,5,0,94,200,96,33,501,143,37,55,30,14,118,2,349,27,91,23,115
235300,3,0,301,15,42,74,110,23,4,0,0,2,6,0,19,9,34,0,47,8,0,890,33,265,163,85,11,16,0,0,2,5,0,29,3,7,0,50
235400,1,0,4,0,0,5,31,14,4,2,0,0,0,2,1,35,0,0,20,2,0,12,0,0,11,24,6,16,2,0,0,0,2,2,13,0,0,21
235500,0,0,3,0,2,0,9,16,0,0,0,0,0,0,0,15,116,0,2,0,0,9,0,18,0,7,8,0,0,0,0,0,0,0,5,24,0,2
235600,0,0,0,0,2,0,0,8,0,0,0,0,2,0,0,50,92,0,44,0,0,0,0,14,0,0,4,0,0,0,0,1,0,0,19,19,0,46
235700,19,0,0,0,3,0,9,8,0,0,0,0,6,0,0,0,116,0,6,43,0,0,0,21,0,7,4,3,0,0,0,5,0,0,0,24,0,6
235800,0,0,0,0,0,0,19,0,0,0,0,0,2,0,0,45,383,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,17,79,0,0
235900,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,180,0,0,2,0,0,0,0,7,0,1,1,0,0,0,0,0,0,0,71,0,0,2
236000,17,0,3,0,6,0,11,14,2,0,0,2,0,0,0,0,0,10,2,38,3,9,0,42,0,9,6,9,0,0,2,0,0,0,0,0,10,2
236300,0,0,9,0,4,1,0,30,0,0,0,0,3,4,0,3,19,2,15,0,0,20,0,30,2,0,25,0,0,0,0,4,4,0,1,5,2,13
236400,8,0,10,0,1,4,0,13,3,0,0,7,3,0,0,0,33,28,2,20,3,24,0,11,8,0,11,9,0,0,8,4,0,0,0,8,27,1
236500,10,2,51,16,25,10,209,122,11,3,0,5,43,27,11,411,132,10,26,24,9,116,33,184,19,183,101,30,5,0,6,54,28,9,163,35,10,22
236600,68,0,15,0,10,1,33,4,7,0,0,1,11,0,0,25,0,4,11,155,0,34,0,73,2,29,3,18,0,0,2,14,0,0,9,0,4,9
236700,0,0,0,0,6,0,0,6,3,0,6,0,1,2,0,40,3,0,2,0,0,0,0,49,0,0,5,9,0,6,0,2,2,0,15,0,0,1
236800,0,0,10,0,12,12,33,84,1,0,0,1,7,8,0,6,55,15,4,0,0,24,0,92,22,29,70,3,0,0,2,9,8,0,2,14,14,3
236900,0,0,0,0,2,0,8,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,18,0,7,0,0,0,0,0,2,0,0,0,0,0,3
237000,0,0,3,1,9,0,18,9,0,0,0,1,15,10,0,150,44,2,19,0,0,8,2,67,0,16,7,0,0,0,2,19,10,0,59,11,2,16
237100,1,0,2,0,8,9,22,122,4,0,6,16,7,34,4,0,82,21,30,2,0,5,0,61,18,19,101,12,0,6,18,9,35,3,0,22,20,25
237200,0,0,0,0,20,0,8,4,0,0,2,1,5,4,0,0,187,0,15,0,0,0,0,147,0,7,3,0,0,2,2,7,4,0,0,50,0,13
237300,0,0,1,0,13,1,13,9,13,0,2,1,15,0,0,85,121,0,11,0,0,2,0,98,2,11,7,35,0,2,2,19,0,0,33,32,0,9
237400,0,0,1,0,11,0,4,0,0,0,0,1,0,0,0,0,60,2,0,0,0,2,0,86,0,3,0,0,0,0,2,0,0,0,0,16,2,0
237500,1,0,27,6,25,4,41,34,0,0,4,3,12,4,48,220,154,18,15,2,0,63,14,184,8,35,28,0,0,4,4,15,4,42,87,41,16,13
237600,0,0,21,0,23,10,246,84,3,7,4,5,46,10,0,70,298,10,57,0,0,48,0,172,19,215,70,9,13,4,6,58,10,0,27,80,10,48
237700,12,0,9,0,3,1,4,16,4,0,0,1,11,0,2,0,0,0,2,29,0,20,0,25,2,3,13,12,0,0,2,14,0,1,0,0,0,1
237800,1,0,120,0,64,59,1010,237,50,29,67,33,204,333,429,65,718,72,144,2,0,272,0,468,108,883,197,131,47,72,36,258,340,369,25,193,67,122
237900,6,0,3,5,17,1,0,42,2,1,2,3,5,17,0,0,66,15,13,14,0,8,11,123,2,0,35,6,2,2,4,7,17,0,0,17,14,11
238000,0,0,3,0,8,1,26,84,0,1,2,5,27,4,0,271,221,6,9,0,0,8,0,61,2,22,70,0,2,2,6,35,4,0,107,59,6,7
238100,0,0,21,0,51,1,4,30,1,4,0,0,5,0,0,65,121,0,6,0,0,48,0,369,2,3,25,3,7,0,0,7,0,0,25,32,0,5
238300,1,0,19,0,5,0,48,13,0,0,2,7,5,2,0,9,66,0,6,2,0,43,0,36,0,42,11,0,0,2,8,7,2,0,3,17,0,5
238400,0,1,19,18,18,1,44,6,7,0,0,33,40,6,2,90,165,2,30,0,6,43,37,135,2,39,5,20,0,0,36,50,6,1,35,44,2,25
238500,0,0,10,0,20,5,22,16,1,1,0,7,27,20,0,110,44,0,9,0,0,24,0,147,10,19,13,3,2,0,8,35,21,0,43,11,0,7
238600,2,0,1,0,5,0,2,57,1,1,0,3,27,0,0,30,0,4,9,5,0,2,0,43,0,1,47,3,2,0,4,35,0,0,11,0,4,7
238800,1,0,2,0,18,1,2,2,1,0,0,0,27,0,0,25,9,0,15,2,0,5,0,135,2,1,1,3,0,0,0,35,0,0,9,2,0,13
239000,3,0,6,0,32,14,41,38,0,3,2,13,43,4,0,95,9,13,22,8,0,14,0,234,27,35,31,0,5,2,15,54,4,0,37,2,12,19
239100,0,0,2,0,22,1,11,6,1,0,0,0,7,6,0,60,16,0,11,0,0,5,0,160,2,9,5,3,0,0,0,9,6,0,23,4,0,9
239200,7,0,17,0,9,0,18,19,0,3,0,1,1,2,0,90,110,0,13,17,0,38,0,67,0,16,15,0,5,0,2,2,2,0,35,29,0,11
239300,0,0,0,0,5,0,6,6,2,0,0,0,0,2,0,30,386,2,4,0,0,0,0,36,0,5,5,6,0,0,0,0,2,0,11,104,2,3
239400,1,0,5,0,37,5,11,0,2,0,4,0,86,0,0,35,0,18,13,2,0,11,0,271,10,9,0,6,0,4,0,109,0,0,13,0,16,11
239500,0,0,0,0,5,0,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,43,0,1,1,0,2,0,2,2,0,0,0,0,0,0
239600,1,0,7,0,7,0,11,26,2,6,0,0,5,0,0,0,3,6,6,2,0,17,0,55,0,9,22,6,10,0,0,7,0,0,0,0,6,5
239800,0,0,5,1,20,1,97,176,0,0,0,33,68,6,0,170,88,15,34,0,0,11,2,147,2,85,146,0,0,0,36,86,6,0,67,23,14,28
240000,0,0,2,0,27,2,71,6,0,0,2,0,9,41,0,311,71,2,4,0,0,5,0,197,5,62,5,0,0,2,0,11,42,0,123,19,2,3
240100,0,0,5,0,11,2,18,45,3,4,0,3,43,6,0,140,66,8,30,0,0,11,0,80,5,16,38,9,7,0,4,54,6,0,55,17,8,25
240200,0,0,1,2,13,0,22,6,7,0,0,1,9,0,0,45,33,0,0,0,0,2,5,98,0,19,5,18,0,0,2,11,0,0,17,8,0,0
240300,0,0,0,0,13,0,0,0,3,0,0,1,1,6,0,55,0,0,0,0,0,0,0,98,0,0,0,9,0,0,2,2,6,0,21,0,0,0
240400,0,0,5,0,18,1,59,130,9,3,4,13,12,2,0,180,60,21,22,0,0,11,0,135,2,52,108,25,5,4,15,15,2,0,71,16,20,19
240500,0,0,5,0,3,0,15,22,0,4,0,0,0,2,0,35,38,0,0,0,0,11,0,24,0,13,19,0,7,0,0,0,2,0,13,10,0,0
240600,0,0,5,0,23,1,18,0,9,0,4,5,34,2,0,70,198,0,30,0,0,11,0,172,2,16,0,25,0,4,6,43,2,0,27,53,0,25
240700,0,0,3,0,2,0,22,6,0,4,0,0,0,0,0,110,154,21,4,0,0,8,0,14,0,19,5,0,7,0,0,0,0,0,43,41,20,3
240800,0,0,3,0,5,0,6,2,8,0,0,1,0,6,4,170,55,0,13,0,0,8,0,43,0,5,1,21,0,0,2,0,6,3,67,14,0,11
240900,0,0,0,0,5,0,0,2,0,0,0,0,1,0,26,0,27,0,4,0,0,0,0,36,0,0,1,0,0,0,0,2,0,22,0,7,0,3
241000,0,0,0,0,1,0,8,9,1,0,0,0,0,2,0,230,19,0,22,0,0,0,0,11,0,7,7,3,0,0,0,0,2,0,91,5,0,19
241100,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,70,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,0,0
241200,1,0,7,0,10,0,2,30,0,0,2,1,3,0,0,6,0,28,13,2,0,17,0,73,0,1,25,0,0,2,2,4,0,0,2,0,27,11
241300,0,0,2,1,5,0,0,22,3,0,0,0,3,6,0,0,0,0,2,0,0,5,2,43,0,0,19,9,0,0,0,4,6,0,0,0,0,1
241400,0,0,5,0,6,7,33,137,1,0,0,0,7,24,0,140,93,36,9,0,0,11,0,49,13,29,114,3,0,0,0,9,24,0,55,25,33,7
241500,0,0,6,0,8,2,15,6,3,0,0,0,7,20,0,30,3,0,15,0,0,14,0,61,5,13,5,9,0,0,0,9,21,0,11,0,0,13
241600,6,0,137,8,20,29,6,9,9,0,0,1,1,10,2,90,19,0,19,14,0,311,17,147,54,5,7,25,0,0,2,2,10,1,35,5,0,16
241700,0,0,19,0,7,4,2,26,4,0,0,1,3,2,22,150,6,0,2,0,0,43,0,55,8,1,22,12,0,0,2,4,2,19,59,1,0,1
241800,0,0,1,2,37,14,89,11,13,0,0,5,24,6,0,65,143,0,15,0,0,2,5,271,27,78,9,35,0,0,6,31,6,0,25,38,0,13
241900,0,0,2,0,12,0,59,11,1,1,0,7,7,2,0,100,221,2,15,0,0,5,0,92,0,52,9,3,2,0,8,9,2,0,39,59,2,13
242000,0,0,21,0,15,4,22,49,7,0,0,0,27,6,0,190,165,0,34,0,0,48,0,110,8,19,41,18,0,0,0,35,6,0,75,44,0,28
242100,0,0,0,0,6,2,4,19,2,1,0,0,7,6,0,55,27,4,4,0,0,0,0,49,5,3,15,6,2,0,0,9,6,0,21,7,4,3
242200,0,0,64,0,11,1,0,13,1,3,0,1,18,10,1808,180,143,28,11,0,0,145,0,80,2,0,11,3,5,0,2,23,10,1557,71,38,27,9
242300,8,0,10,0,27,8,2,22,4,1,0,3,58,24,0,21,6,0,11,19,0,24,0,197,16,1,19,12,2,0,4,74,24,0,8,1,0,9
242400,0,0,3,0,10,1,2,0,0,3,0,1,15,0,0,50,27,0,15,0,0,8,0,73,2,1,0,0,5,0,2,19,0,0,19,7,0,13
242500,0,0,0,0,17,0,0,13,0,0,2,1,0,6,0,75,27,0,9,0,0,0,0,123,0,0,11,0,0,2,2,0,6,0,29,7,0,7
242600,0,0,7,0,10,0,13,16,3,0,0,1,1,20,0,55,13,0,4,0,0,17,0,73,0,11,13,9,0,0,2,2,21,0,21,3,0,3
242700,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,30,0,13,2,0,0,0,0,49,0,0,0,0,0,0,0,7,0,0,11,0,12,1
242800,0,0,0,0,4,0,0,9,0,0,0,0,15,6,0,70,0,0,9,0,0,0,0,30,0,0,7,0,0,0,0,19,6,0,27,0,0,7
242900,2,0,129,11,10,4,33,2,2,0,0,7,9,10,56,18,33,13,2,5,0,291,23,73,8,29,1,6,0,0,8,11,10,48,7,8,12,1
243000,0,0,124,38,32,29,785,329,74,31,33,23,74,10,542,110,243,86,144,0,0,281,80,234,54,686,273,192,52,36,25,93,10,467,43,65,81,122
243200,0,0,1,0,8,0,22,19,0,0,8,0,15,10,0,65,0,47,4,0,0,2,0,61,0,19,15,0,0,8,0,19,10,0,25,0,44,3
243300,0,0,0,0,8,0,6,19,0,0,2,0,21,2,0,30,0,0,2,0,0,0,0,61,0,5,15,0,0,2,0,27,2,0,11,0,0,1
243400,1,8,38,0,22,12,11,19,15,1,0,1,15,2,6,45,27,0,6,2,26,87,0,160,22,9,15,40,2,0,2,19,2,5,17,7,0,5
243500,0,0,0,0,10,0,0,9,0,0,0,0,15,4,0,35,0,0,2,0,0,0,0,73,0,0,7,0,0,0,0,19,4,0,13,0,0,1
243600,0,0,10,0,39,0,4,34,2,1,0,0,18,12,0,40,3,4,4,0,0,24,0,283,0,3,28,6,2,0,0,23,12,0,15,0,4,3
243700,0,0,335,128,144,387,972,306,11,39,8,59,284,971,180,75,851,217,190,0,0,758,264,1047,706,850,254,30,65,8,66,360,991,155,29,228,203,160
243800,0,0,1,0,3,0,4,34,1,0,2,0,11,14,0,80,0,0,0,0,0,2,0,24,0,3,28,3,0,2,0,14,14,0,31,0,0,0
244000,0,0,68,1,86,178,299,72,11,0,2,26,86,152,188,210,121,36,136,0,0,155,2,628,326,261,60,30,0,2,29,109,155,162,83,32,33,115
244100,0,0,23,9,5,1,26,2,13,0,0,0,1,4,0,40,121,0,13,0,0,53,19,36,2,22,1,35,0,0,0,2,4,0,15,32,0,11
244200,0,0,2,0,15,14,33,91,17,0,243,0,216,17,2,95,221,21,13,0,0,5,0,110,27,29,76,45,0,261,0,274,17,1,37,59,20,11
244300,3,0,107,0,69,148,1683,666,35,31,216,193,569,298,1092,331,950,101,311,8,0,243,0,505,271,1471,553,91,52,232,213,720,304,941,131,255,94,263
244400,0,0,6,0,17,5,26,22,4,42,0,1,21,0,56,80,132,6,64,0,0,14,0,123,10,22,19,12,69,0,2,27,0,48,31,35,6,54
244500,0,0,12,2,13,0,59,11,1,0,0,1,12,4,0,40,33,14,49,0,0,29,5,98,0,52,9,3,0,0,2,15,4,0,15,8,13,41
244600,0,0,245,0,22,29,26,38,31,9,0,7,74,4,0,190,99,21,19,0,0,554,0,160,54,22,31,80,15,0,8,93,4,0,75,26,20,16
244700,3,0,32,0,30,17,22,49,1,0,14,7,49,69,2,321,309,6,38,8,0,72,0,221,31,19,41,3,0,15,8,62,70,1,127,83,6,32
244800,0,0,3,0,6,0,26,65,11,0,0,0,18,20,15,522,187,79,22,0,0,8,0,49,0,22,54,30,0,0,0,23,21,13,207,50,74,19
244900,0,0,7,11,22,0,11,38,3,6,0,1,3,12,0,45,99,0,11,0,0,17,23,160,0,9,31,9,10,0,2,4,12,0,17,26,0,9
245000,0,0,133,0,73,74,59,176,25,29,2,19,52,222,4,6,49,10,38,0,3,301,0,529,135,52,146,65,47,2,22,66,226,3,2,13,10,32
245100,0,0,5,0,3,2,15,91,0,0,0,3,13,10,0,55,3094,8,15,0,0,11,0,25,5,13,76,0,0,0,4,16,10,0,21,832,8,13
245200,1,0,3,0,8,0,15,22,0,0,0,9,0,4,0,271,27,2,9,2,0,8,0,61,0,13,19,0,0,0,11,0,4,0,107,7,2,7
245300,0,0,2,0,12,0,0,9,7,0,0,0,18,0,0,0,165,0,4,0,0,5,0,92,0,0,7,20,0,0,0,23,0,0,0,44,0,3
245400,1,0,146,18,42,10,44,26,11,6,2,0,5,24,30,110,254,4,34,2,0,330,37,308,19,39,22,30,10,2,0,7,24,25,43,68,4,28
245500,0,0,3,0,7,1,22,13,11,0,0,0,24,2,0,90,44,0,22,0,0,8,0,55,2,19,11,30,0,0,0,31,2,0,35,11,0,19
